Year,Member State,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE022) Share of OGA work /AWU (%),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE295) Fertilisers (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE618) Subsidies sheep & goats (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),national_milk_production_tonnes,Total agricultural area / country (ha),Total Dairy Grassland (ha),% Dairy grassland / Total utilised agricultural area (ha),Agricultrual Land Use,percentage_of_total_EU_milk_production,country_code
2013,Germany,205.8,2.02,4465.38,1.43,3156.48,0.59,1308.9,72.04,37.12,0.02,34.9,45.59,0.21,0.3,103.98,61.08,0.0,0.0,1.92,7663.26,,,261547.0,1.12,218603.0,2102.33,1875.0,187522.0,,14753.0,331.0,12706.0,234164.0,167028.0,97020.0,9635.0,737.24,58291.0,12446.0,17448.0,70007.0,19229.0,19865.0,13461.0,17453.0,35585.0,31551.0,14485.0,11081.0,5984.0,0.0,1701.0,4583.0,-2589.0,1378.0,0.0,-3967.0,0.0,128016.0,92431.0,58291.0,45761.48,39198.98,889066.0,859313.0,775421.0,452672.0,127535.0,129382.0,65831.0,113645.0,30362.0,4303.0,0.0,78979.0,185619.0,135715.0,49903.0,703447.0,16855.0,424121.0,56432.0,20847.0,91553.0,49730.0,0.06,33497.0,30614.0,22604.0,0.0,0.0,-937.0,-1143.0,0.0,3113.0,2354.0,34.0,5501.0,2872.0,390.0,22150.0,22150.0,0.0,0.0,0.0,441.0,0.0,2730.03,217.67,0.0,296570.0,0.0,0.0,0.0,0.0,0.0,0.0,56564.0,26476020.128131203,4074870.5600000005,1974083.5999999999,48.445308162132136,0.0017679089173325785,23.863778875808244,DEU
2013,Estonia,250.1,4.73,10436.72,0.9500000000000002,2114.99,3.78,8321.73,224.54,161.15,0.02,63.36,135.11,0.46,6.92,119.69,73.97,0.0,0.0,0.82,8096.21,,,322497.0,0.94,217052.0,1813.38,3646.0,197809.0,,19601.0,879.0,68297.0,341598.0,241058.0,160978.0,14250.0,1105.3,118253.0,66472.0,13868.0,80081.0,18562.0,28654.0,13776.0,19089.0,33273.0,67268.0,55816.0,5152.0,6299.0,0.0,907.0,71.0,7517.0,7527.0,0.0,-10.0,0.0,127289.0,94017.0,34266.0,19895.57,11296.25,610408.0,553060.0,462656.0,68948.0,204542.0,125710.0,63456.0,147753.0,21592.0,43856.0,0.0,82304.0,259977.0,164997.0,94980.0,350431.0,24468.0,520037.0,84622.0,51349.0,62081.0,11983.0,0.02,45851.0,46687.0,33712.0,0.0,0.0,1087.0,943.0,9.0,10607.0,2124.0,176.0,12907.0,10.0,57.0,22553.0,0.0,22553.0,0.0,943.0,10072.0,0.0,8773.84,6.27,0.0,56505.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0,740211.5439732001,277531.44,78312.96,28.21768949853033,0.0809025456719426,0.6671789990040274,EST
2013,Ireland,131.7,1.62,3748.89,1.4,3272.67,0.22,476.22,58.36,5.46,0.0,52.9,13.26,0.0,0.03,115.14,67.09,0.0,0.0,2.02,5395.07,,,186270.0,1.26,170641.0,1481.99,4776.0,133687.0,,880.0,159.0,18636.0,148065.0,118391.0,89366.0,15165.0,626.34,58172.0,18636.0,13946.0,29025.0,8960.0,7533.0,7840.0,4693.0,16835.0,12839.0,5377.0,4562.0,2899.0,0.0,343.0,969.0,-2229.0,431.0,0.0,-2659.0,0.0,91290.0,74455.0,59388.0,45961.3,42441.61,1322527.0,1286083.0,1223413.0,953022.0,126434.0,60812.0,83144.0,99114.0,35609.0,8680.0,0.0,54826.0,65634.0,59031.0,6603.0,1256893.0,35597.0,377763.0,26231.0,9396.0,69959.0,47246.0,0.04,23411.0,22785.0,18526.0,0.0,0.0,331.0,315.0,16.0,2261.0,1584.0,269.0,4113.0,0.0,0.0,18160.0,18160.0,0.0,0.0,365.0,182.0,0.0,261.74,0.0,0.0,909917.0,0.0,0.0,0.0,0.0,0.0,0.0,15638.0,5660256.141639399,912633.6799999999,827250.2,90.64427690198767,0.00639467962655071,5.101790234741462,IRL
2013,Greece,112.9,2.65,6319.16,1.72,4230.16,0.93,2089.0,21.33,17.71,0.42,3.2,15.44,0.18,0.3,68.31,49.27,0.0,0.0,6.42,6263.59,,,156987.0,1.17,134098.0,1963.19,-17112.0,133017.0,,101.0,302.0,14977.0,134511.0,113520.0,95222.0,3150.0,1297.66,81980.0,14977.0,6658.0,18298.0,1809.0,9905.0,4160.0,2424.0,11572.0,9419.0,6533.0,2871.0,15.0,0.0,77.0,-1817.0,-10.0,0.0,0.0,-10.0,0.0,65498.0,53926.0,44497.0,20363.01,25924.82,354670.0,379816.0,324772.0,65679.0,77257.0,105861.0,75974.0,29898.0,18059.0,888.0,0.0,10950.0,126.0,126.0,0.0,354544.0,-25016.0,306322.0,-10968.0,-22540.0,72262.0,65002.0,0.18,22031.0,23924.0,17351.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,0.0,1636.0,0.0,0.0,15414.0,15414.0,0.0,0.0,0.0,6681.0,0.0,83.01,0.0,0.0,62977.0,0.0,0.0,0.0,0.0,0.0,0.0,1493.7097953216,460969.41725599987,31860.829934209727,4779.871345029121,15.002344116268167,0.06694740860186281,0.4110818231347739,GRC
2013,Spain,141.1,1.76,3489.98,1.52,3047.04,0.24,442.94,30.05,11.56,0.04,18.45,13.23,0.0,0.79,71.29,49.86,0.0,0.0,2.56,6934.06,,,143718.0,1.22,131512.0,1844.77,3796.0,116871.0,,823.0,19.0,10552.0,117995.0,105201.0,85043.0,2468.0,1128.02,71873.0,10523.0,8192.0,20159.0,5091.0,7385.0,3124.0,4558.0,6581.0,6213.0,3979.0,1663.0,571.0,0.0,398.0,595.0,54.0,352.0,0.0,-298.0,0.0,54041.0,47460.0,41301.0,26939.9,26805.46,492322.0,489802.0,382203.0,240885.0,50837.0,24637.0,65844.0,110120.0,15050.0,3010.0,0.0,92060.0,15941.0,15042.0,899.0,476381.0,3476.0,259805.0,7259.0,678.0,44520.0,38808.0,0.08,15524.0,15328.0,13603.0,0.0,0.0,2472.0,2287.0,7.0,678.0,650.0,76.0,1404.0,294.0,26.0,10351.0,10351.0,0.0,0.0,2280.0,773.0,0.0,414.07,0.0,0.0,152714.0,0.0,0.0,0.0,0.0,0.0,0.0,16793.907692308,5806195.183746051,504656.9261538554,309847.5969230826,61.39767054908486,0.00595454029116775,5.177830051760562,ESP
2013,France,168.9,1.88,3022.19,1.68,2691.65,0.2,330.54,92.31,57.76,0.05,34.5,84.39,0.12,0.16,102.39,57.43,0.0,0.0,1.4,6772.03,,,202613.0,1.01,175288.0,1711.93,3672.0,143568.0,,4866.0,482.0,4941.0,200122.0,137603.0,71477.0,10533.0,488.45,42979.0,4758.0,6704.0,66125.0,13111.0,11427.0,20263.0,21324.0,40017.0,22503.0,4218.0,11893.0,6392.0,0.0,1707.0,0.0,1252.0,1238.0,14.0,0.0,0.0,96073.0,56056.0,34805.0,29760.71,20689.41,460309.0,449892.0,325984.0,32982.0,120177.0,94859.0,77966.0,134325.0,34971.0,5655.0,0.0,93699.0,201872.0,145405.0,56467.0,258437.0,5273.0,425689.0,35548.0,-4468.0,70773.0,42429.0,0.09,31062.0,32770.0,28036.0,0.0,0.0,1153.0,713.0,17.0,1805.0,2887.0,0.0,4692.0,52.0,0.0,25800.0,25800.0,0.0,0.0,1229.0,1011.0,0.0,781.68,18.09,0.0,26510.0,0.0,0.0,0.0,0.0,0.0,0.0,42590.0,16564004.114710998,3931482.9,1469355.0,37.37406564835879,0.00234796900680911,14.771394272574526,FRA
2013,Croatia,35.4,2.05,3692.36,1.84,3309.6,0.21,382.76,16.45,12.02,0.03,4.4,7.32,0.0,0.25,14.95,10.87,0.0,0.0,1.48,4059.85,,,32297.0,1.17,19667.0,1315.87,-35.0,16426.0,,263.0,905.0,9808.0,27690.0,21084.0,16818.0,1786.0,910.77,11991.0,9556.0,1341.0,4265.0,882.0,2344.0,385.0,654.0,4281.0,2326.0,1467.0,417.0,443.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,17048.0,12767.0,10441.0,6223.77,4424.190000000001,130904.0,131475.0,113162.0,38782.0,35053.0,28353.0,10974.0,17743.0,3518.0,6199.0,0.0,8026.0,7628.0,7417.0,211.0,123276.0,134.0,92673.0,495.0,-3786.0,12174.0,10508.0,0.08,5835.0,6510.0,6510.0,0.0,0.0,1076.0,892.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5245.0,5245.0,0.0,0.0,379.0,26.0,0.0,19.0,0.0,0.0,37461.0,0.0,0.0,0.0,0.0,0.0,0.0,9845.7133004926,434496.93508446304,161961.98379310325,43321.13852216744,26.747720364741646,0.010156704440601254,0.3874742781944669,HRV
2013,Italy,144.9,2.08,4565.35,1.58,3662.48,0.5,902.87,29.98,24.41,0.34,5.22,19.76,0.0,0.11,83.72,54.09,0.0,0.0,3.33,5850.04,,,219327.0,1.41,174757.0,2087.5,1620.0,154234.0,,9614.0,413.0,26898.0,155058.0,121979.0,92082.0,2572.0,1017.68,77273.0,26836.0,7866.0,29898.0,3823.0,12581.0,2218.0,11276.0,17228.0,15851.0,10774.0,4503.0,574.0,0.0,3563.0,2070.0,57.0,511.0,0.0,-453.0,0.0,111941.0,94713.0,78919.0,45578.4,50048.4,1110577.0,1035491.0,702122.0,465054.0,96035.0,73010.0,68024.0,408455.0,18483.0,11181.0,0.0,378791.0,15319.0,15150.0,168.0,1095259.0,70692.0,608685.0,10998.0,-6230.0,94392.0,88677.0,0.08,14594.0,16086.0,13033.0,0.0,0.0,842.0,698.0,0.0,1471.0,1416.0,98.0,2984.0,50.0,0.0,11844.0,11844.0,0.0,0.0,816.0,326.0,0.0,111.45,1476.4,0.0,343112.0,0.0,0.0,0.0,0.0,0.0,0.0,27908.247155394,8830969.350799825,836689.2497187122,145681.05015115667,17.411607738492325,0.0035819750295675076,7.875253422198374,ITA
2013,Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.11111111111,,,,,,,CYP
2013,Latvia,34.8,2.11,4177.15,1.48,2990.26,0.63,1186.89,52.51,33.62,0.09,18.81,21.3,1.36,1.36,25.4,16.17,0.0,0.0,0.6,5769.74,,,43255.0,0.94,30661.0,1207.34,-97.0,27082.0,,2092.0,983.0,9773.0,46254.0,35180.0,22282.0,1101.0,732.42,16091.0,9135.0,2243.0,12899.0,3698.0,6036.0,786.0,2378.0,5977.0,5096.0,4171.0,388.0,537.0,0.0,377.0,228.0,0.0,0.0,0.0,0.0,0.0,19759.0,13781.0,8686.0,6532.91,5859.58,104497.0,96549.0,69780.0,21454.0,20433.0,18053.0,9840.0,34717.0,3175.0,5839.0,0.0,25703.0,23288.0,17188.0,6100.0,81209.0,5914.0,80577.0,11541.0,5564.0,13254.0,3489.0,0.03,11685.0,11834.0,8390.0,0.0,0.0,2298.0,2232.0,3.0,1456.0,1689.0,185.0,3330.0,53.0,60.0,4121.0,0.0,4121.0,0.0,582.0,1971.0,0.0,949.19,15.43,0.0,13952.0,0.0,0.0,0.0,0.0,0.0,0.0,7995.0,745907.082921,419817.45,150385.94999999998,35.821748238430764,0.012510199373561055,0.6651826174533808,LVA
2013,Lithuania,20.2,1.64,3548.15,1.49,3251.63,0.15,296.52,33.2,24.01,0.03,9.16,13.15,1.43,1.47,14.68,9.31,0.0,0.0,0.5700000000000001,5377.63,,,26306.0,1.18,18019.0,1227.37,812.0,14805.0,,281.0,366.0,6292.0,22384.0,16068.0,10902.0,804.0,609.42,7795.0,5954.0,997.0,5166.0,1471.0,2544.0,105.0,1046.0,4951.0,1365.0,700.0,408.0,257.0,0.0,82.0,-236.0,790.0,837.0,0.0,-48.0,0.0,16556.0,11605.0,11030.0,7087.62,7393.91,79492.0,74666.0,58481.0,19616.0,9404.0,22893.0,6568.0,21011.0,2842.0,4263.0,0.0,13907.0,8971.0,5950.0,3021.0,70521.0,3262.0,58502.0,8058.0,3107.0,14667.0,8646.0,0.11,6317.0,6635.0,5004.0,0.0,0.0,82.0,0.0,4.0,199.0,943.0,475.0,1617.0,2.0,12.0,4004.0,0.0,4004.0,0.0,80.0,918.0,0.0,257.58,0.0,0.0,12794.0,0.0,0.0,0.0,0.0,0.0,0.0,19572.0,979886.5712916,649790.4,179279.52,27.59036144578313,0.005109339873288371,0.8738400924504945,LTU
2013,Luxembourg,262.8,1.89,4177.26,1.68,3710.82,0.21,466.44,99.66,51.81,0.03,47.82,51.68,0.0,0.06,131.94,64.13,0.0,0.0,1.69,7196.74,,,249047.0,0.96,201258.0,1525.4,6652.0,165670.0,,21865.0,309.0,9380.0,258783.0,161610.0,98505.0,13310.0,551.36,56367.0,9117.0,15988.0,63105.0,19787.0,16346.0,12549.0,14423.0,72014.0,25159.0,5080.0,12251.0,7828.0,0.0,1305.0,14519.0,3074.0,20985.0,0.0,-17911.0,0.0,158142.0,86128.0,64043.0,45565.74,38140.31,1387200.0,1319388.0,1202605.0,559214.0,311055.0,276563.0,55774.0,184595.0,50355.0,5219.0,0.0,129021.0,336250.0,297023.0,39228.0,1050949.0,43638.0,797179.0,141208.0,69194.0,128321.0,15592.0,0.01,70705.0,57490.0,30370.0,0.0,0.0,-86.0,-200.0,0.0,11279.0,12974.0,1156.0,25409.0,1505.0,406.0,27114.0,27114.0,0.0,0.0,0.0,3141.0,0.0,4855.08,508.25,0.0,534299.0,0.0,0.0,0.0,0.0,0.0,0.0,526.0,242763.16844119996,52421.159999999996,25153.32,47.983142685129444,0.19011406844106463,0.21649055693723196,LUX
2013,Hungary,122.1,3.26,7177.57,0.93,2047.04,2.33,5130.52,82.7,57.87,0.13,24.7,63.39,0.66,0.66,63.49,40.22,0.0,0.0,1.18,6416.46,,,149179.0,0.88,98613.0,1553.12,-517.0,85497.0,,12932.0,411.0,22949.0,169445.0,121718.0,83902.0,5980.0,1058.9,56637.0,22555.0,10487.0,37816.0,7967.0,17371.0,3778.0,8701.0,12181.0,35546.0,25782.0,6579.0,3185.0,0.0,1431.0,-889.0,1097.0,1114.0,0.0,-18.0,0.0,70332.0,58151.0,23702.0,17822.72,19060.92,336154.0,327491.0,220457.0,51852.0,83865.0,40794.0,43946.0,115697.0,18669.0,19325.0,0.0,77703.0,70648.0,20768.0,49880.0,265506.0,9815.0,281255.0,10426.0,-1755.0,37423.0,24794.0,0.07,42870.0,45190.0,32714.0,0.0,0.0,9524.0,7012.0,0.0,9556.0,693.0,91.0,10339.0,2028.0,63.0,18778.0,0.0,18778.0,0.0,8602.0,3958.0,0.0,4992.95,0.0,0.0,32263.0,0.0,0.0,0.0,0.0,0.0,0.0,4042.6133449883,1043277.3116445334,334324.1236305324,99852.549621211,29.86698911729141,0.024736474024648382,0.9303704828379228,HUN
2013,Malta,185.0,2.43,6478.91,1.98,5414.64,0.45,1064.27,4.3,4.28,0.02,0.0,3.71,0.01,0.02,100.66,57.5,0.0,0.0,18.71,6488.47,,,219962.0,1.04,209035.0,2076.69,-1779.0,186026.0,,1461.0,232.0,7204.0,211662.0,192493.0,166462.0,259.0,1636.17,155871.0,6915.0,7119.0,26031.0,6450.0,15870.0,774.0,2937.0,10294.0,8875.0,5425.0,833.0,2617.0,0.0,16.0,0.0,5341.0,5341.0,0.0,0.0,0.0,48429.0,38135.0,34600.0,15712.06,17031.24,1015578.0,1053554.0,936775.0,365336.0,428747.0,93643.0,49049.0,78803.0,45245.0,0.0,0.0,33558.0,61413.0,53289.0,8124.0,954165.0,-32392.0,671609.0,10726.0,432.0,46535.0,29949.0,0.03,20960.0,20975.0,20108.0,0.0,0.0,0.0,0.0,0.0,199.0,669.0,0.0,867.0,0.0,0.0,20091.0,20091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50857.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,37681.78952500001,434.29999999999995,0.0,0.0,0.9900990099009901,0.03360374497103628,MLT
2013,Netherlands,354.6,1.86,4284.02,1.59,3751.04,0.27,532.99,53.64,10.22,0.0,43.42,19.52,0.09,0.09,135.43,94.21000000000001,0.0,0.0,2.57,7944.7,,,388686.0,1.21,353381.0,2609.23,4899.0,323699.0,,28500.0,58.0,1507.0,320119.0,213759.0,130112.0,7804.0,858.26,87581.0,1361.0,27532.0,83647.0,22281.0,15325.0,21815.0,24225.0,49141.0,57219.0,7784.0,15845.0,33590.0,0.0,4569.0,228.0,562.0,1405.0,0.0,-844.0,0.0,196467.0,147326.0,90669.0,79378.84,57067.52,3114642.0,2949040.0,2834344.0,2251647.0,339289.0,145533.0,97876.0,280298.0,38842.0,1811.0,0.0,239646.0,938709.0,888672.0,50037.0,2175933.0,156154.0,870386.0,94682.0,45541.0,134825.0,53203.0,0.02,21540.0,25881.0,25765.0,0.0,0.0,-4255.0,-4264.0,9.0,3022.0,152.0,1176.0,4350.0,0.0,31.0,25315.0,25315.0,0.0,0.0,9.0,441.0,0.0,3862.98,1377.29,0.0,1827527.0,0.0,0.0,0.0,0.0,0.0,0.0,16812.0,12583280.783844,901795.68,729977.04,80.94705443698732,0.00594813228646205,11.221477633876656,
2013,Austria,57.40000000000001,1.59,3674.42,1.55,3589.43,0.04,84.99,30.17,6.95,0.0,23.21,7.97,0.0,0.09,29.55,17.52,0.0,0.0,1.06,6682.71,,,74669.0,1.12,55083.0,1863.8,501.0,42749.0,,16941.0,1669.0,3732.0,66586.0,44091.0,20522.0,935.0,617.4,13846.0,3361.0,3969.0,23569.0,7040.0,5085.0,3819.0,7625.0,19325.0,3171.0,564.0,1450.0,1157.0,0.0,1250.0,423.0,1620.0,2037.0,0.0,-417.0,0.0,48846.0,29521.0,27970.0,18588.07,18085.74,506704.0,496418.0,423553.0,109085.0,209192.0,89838.0,15439.0,83151.0,11451.0,3036.0,0.0,68664.0,54834.0,41302.0,13532.0,451870.0,3692.0,394195.0,28365.0,9040.0,45054.0,23490.0,0.05,18268.0,19095.0,8156.0,0.0,0.0,716.0,-109.0,0.0,6131.0,4214.0,525.0,10870.0,522.0,168.0,6222.0,6222.0,0.0,0.0,608.0,88.0,0.0,1962.82,1980.6,0.0,15263.0,0.0,0.0,0.0,0.0,0.0,0.0,27248.0,3190225.2460415997,822072.16,632426.0800000001,76.93072588664236,0.0036687776897833396,2.8449688010973877,AUT
2013,Poland,36.5,1.82,4162.49,1.76,4047.55,0.05,114.93,21.56,13.41,0.02,8.14,5.86,0.05,0.14,24.27,15.73,0.0,0.0,1.76,5261.62,,,36417.0,1.31,30846.0,1270.83,660.0,25516.0,,191.0,380.0,4359.0,27745.0,20682.0,14098.0,2453.0,411.33,8505.0,3944.0,1260.0,6585.0,1997.0,3090.0,781.0,716.0,5908.0,1155.0,305.0,394.0,457.0,0.0,245.0,96.0,315.0,574.0,0.0,-259.0,0.0,22095.0,16188.0,15348.0,8899.06,8683.66,218970.0,212874.0,196159.0,95582.0,44032.0,41822.0,14722.0,22811.0,5878.0,8854.0,0.0,8079.0,12384.0,9590.0,2794.0,206586.0,5569.0,122172.0,6778.0,871.0,20250.0,14031.0,0.06,6360.0,6510.0,5184.0,0.0,0.0,101.0,101.0,0.0,383.0,716.0,40.0,1139.0,187.0,0.0,4266.0,0.0,4266.0,0.0,136.0,782.0,0.0,91.38,9.89,0.0,87577.0,0.0,0.0,0.0,0.0,0.0,0.0,103105.02271236,8533516.342267895,2222944.2896784814,839274.8848786105,37.75510204081633,0.0009703347087982941,7.609991735702754,POL
2013,Portugal,103.8,1.76,3372.48,1.44,2764.45,0.32,608.03,21.39,9.43,0.62,11.34,9.84,0.0,1.18,48.5,31.25,0.0,0.0,2.4,7164.96,,,89810.0,1.13,76970.0,1587.0,592.0,69378.0,,775.0,405.0,10822.0,79225.0,67659.0,55196.0,3541.0,1001.08,42549.0,10709.0,5896.0,12463.0,3390.0,6257.0,1270.0,1545.0,6555.0,5012.0,2934.0,1730.0,348.0,0.0,673.0,-64.0,1903.0,1903.0,0.0,-1.0,0.0,35920.0,29365.0,26256.0,16711.17,18227.05,153534.0,151332.0,124729.0,45716.0,17988.0,31406.0,29619.0,28805.0,9137.0,7306.0,0.0,12362.0,7628.0,5036.0,2593.0,145905.0,3607.0,108056.0,8133.0,1579.0,32114.0,22628.0,0.15,13769.0,14505.0,11802.0,0.0,0.0,5526.0,4584.0,0.0,940.0,1740.0,0.0,2680.0,17.0,0.0,5826.0,5826.0,0.0,0.0,733.0,5.0,0.0,244.78,0.0,0.0,42586.0,0.0,0.0,0.0,0.0,0.0,0.0,6226.0,1394032.53,133174.14,70602.84,53.01542776998597,0.016061676839061997,1.243165842438808,PRT
2013,Romania,6.7,1.04,2602.29,0.98,2446.39,0.06,155.9,4.33,2.19,0.01,2.13,1.0,0.0,0.0,5.54,4.04,0.0,0.0,1.32,3306.02,,,7601.0,1.71,5130.0,925.97,52.0,4214.0,,22.0,622.0,1259.0,4455.0,3329.0,2238.0,178.0,321.22,1641.0,1188.0,78.0,1090.0,175.0,480.0,351.0,85.0,784.0,342.0,251.0,82.0,10.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,5155.0,4371.0,4029.0,4184.74,3954.27,25655.0,24139.0,21139.0,7853.0,8559.0,2143.0,2585.0,4516.0,308.0,760.0,0.0,3448.0,92.0,81.0,10.0,25563.0,1462.0,17504.0,422.0,-362.0,4017.0,3714.0,0.14,883.0,982.0,768.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,123.0,212.0,2.0,0.0,597.0,0.0,597.0,0.0,1.0,170.0,0.0,16.4,1.58,0.0,5032.0,0.0,0.0,0.0,0.0,0.0,0.0,171862.79074713,2295454.56680194,744165.8839350729,366067.74429138686,49.19168591224018,0.0005818595145887908,2.0470330848867224,ROU
2013,Slovenia,53.2,1.88,3505.88,1.86,3460.7,0.02,45.18,17.73,6.24,0.13,11.36,7.58,0.0,0.0,26.96,16.46,0.0,0.0,1.68,5204.56,,,52050.0,0.98,34618.0,1284.25,-34.0,27924.0,,2866.0,702.0,13610.0,52878.0,39034.0,28006.0,1949.0,888.78,21247.0,13327.0,2425.0,11028.0,3749.0,4785.0,1014.0,1480.0,12445.0,1399.0,218.0,865.0,316.0,0.0,51.0,-209.0,777.0,1403.0,0.0,-626.0,0.0,24480.0,12036.0,11414.0,6398.53,6137.79,296937.0,292968.0,275742.0,122971.0,84545.0,52193.0,16034.0,21195.0,9250.0,10878.0,0.0,1068.0,6381.0,6221.0,160.0,290556.0,4528.0,174263.0,13122.0,677.0,23222.0,9531.0,0.03,11464.0,11724.0,6812.0,0.0,0.0,593.0,482.0,0.0,1448.0,1737.0,642.0,3827.0,913.0,0.0,5928.0,5928.0,0.0,0.0,884.0,463.0,0.0,75.87,0.0,0.0,81452.0,0.0,0.0,0.0,0.0,0.0,0.0,5669.0,485646.5495344001,100511.37,64399.84,64.07219402143261,0.01763979537837361,0.4330883167263197,SVN
2013,Slovakia,721.1,29.29,52802.69,0.72,1198.0,28.57,51604.69,934.82,443.2,0.68,490.94,907.82,5.13,5.13,375.38,204.8,0.0,0.0,0.52,6119.98,,,966690.0,0.74,495827.0,1320.88,-10419.0,430743.0,,135330.0,475.0,203353.0,1304849.0,822720.0,483587.0,38763.0,979.5,323915.0,198101.0,40104.0,339133.0,63310.0,141828.0,68040.0,65955.0,149041.0,333089.0,294402.0,22978.0,15708.0,0.0,9286.0,0.0,9176.0,9176.0,0.0,0.0,0.0,427987.0,278946.0,-44967.0,9523.16,-19377.47,1635890.0,1640305.0,1040093.0,104059.0,578358.0,211545.0,146130.0,595797.0,84878.0,147095.0,0.0,363825.0,251638.0,99851.0,151787.0,1384252.0,-105.0,1551158.0,111546.0,-37495.0,91972.0,-32193.0,-0.02,284016.0,293302.0,195171.0,0.0,0.0,20099.0,19597.0,0.0,13987.0,84008.0,137.0,98131.0,0.0,0.0,170423.0,0.0,170423.0,0.0,18364.0,4414.0,0.0,71598.83,441.85,0.0,102561.0,0.0,0.0,0.0,0.0,0.0,0.0,295.80761932145,370756.95904663287,276526.8786940779,145223.79262967265,52.51706210821334,0.33805755318064135,0.3306324475320945,SVK
