Year,Member State,(SE005) Economic size (€'000),(SE010) Total labour input (AWU),(SE011) Labour input (hrs),(SE015) Unpaid labour input (AWU),(SE016) Unpaid labour input (hrs),(SE020) Paid labour input (AWU),(SE021) Paid labour Input (hrs),(SE025) Total Utilised Agricultural Area (ha),(SE026) Arable land (ha),(SE027) Permanent crops (ha),(SE028) Permanent grassland (ha),(SE030) Rented UAA (ha),(SE073) Set aside (ha),(SE074) Total agricultural area out of production (ha),(SE080) Total livestock units (LU),(SE085) Dairy cows (LU),(SE086) Cattle dairy cows (LU),(SE087) Buffalo dairy cows (LU),(SE120) Stocking density (LU/ha),(SE125) Milk yield (kg/cow),(SE126) Milk yield cattle dairy cows (kg/cow),(SE127) Milk yield buffalo dairy cows (kg/cow),(SE131) Total output (€/farm),(SE132) Total output / Total input (ratio),(SE206) Total output livestock & livestock products (€/farm),(SE207) Total livestock output (€/LU),(SE211) Change in value of livestock (€),(SE216) Cows' milk & milk products (€/farm),(SE022) Share of OGA work /AWU (%),(SE256) Other output (€/farm),(SE260) Farmhouse consumption (€),(SE265) Farm use (€),(SE270) Total Inputs (€),(SE275) Total intermediate consumption (€),(SE281) Total specific costs (€),(SE295) Fertilisers (€),(SE309) Specific livestock costs (€/LU),(SE310) Feed for grazing livestock (€),(SE315) Feed for grazing livestock home-grown (€),(SE330) Other livestock specific costs (incl. veterinary expenses) (€/farm),(SE336) Total farming overheads (€),(SE340) Machinery & building current costs (€),(SE345) Energy (€),(SE350) Contract work (€),(SE356) Other direct inputs (€),(SE360) Depreciation (€),(SE365) Total external factors (€),(SE370) Wages paid (€),(SE375) Rent paid (€),(SE380) Interest paid (€),(SE381) Balance of interest paid and received (€),(SE390) Taxes (€),(SE395) VAT balance excluding on investments (€),(SE405) Balance subsidies & taxes on investments (€),(SE406) Subsidies on investments (€),(SE407) Payments to dairy outgoers (€),(SE408) VAT balance on investments (€),(SE409) Subsidies on agricultural investments (€),(SE410) Gross Farm Income (€),(SE415) Farm Net Value Added (€),(SE420) Farm Net Income (€),(SE425) Farm Net Value Added (€/AWU),(SE430) Family Farm Income (€/FWU),(SE436) Total assets (€),"(SE437) Total assets, opening valuation (€)",(SE441) Total fixed assets (€),"(SE446) Land, permanent crops & quotas (€)",(SE450) Buildings (€),(SE455) Machinery and equipment (€),(SE460) Breeding livestock (€),(SE465) Total current assets (€),(SE470) Non-breeding livestock (€),(SE475) Stock of agricultural products (€),(SE476) Inventories (€),(SE480) Other circulating capital (€),(SE485) Total liabilities (€),(SE490) Long & medium-term loans (€),(SE495) Short-term loans (€),(SE501) Net worth (€),(SE506) Change in net worth (€),(SE510) Average farm capital (€),(SE516) Gross Investment on fixed assets (€),(SE521) Net Investment on fixed assets (€),(SE526) Cash Flow 1 (€),(SE530) Cash Flow 2 (€),(SE532) Cash flow / farm total capital (€),(SE600) Balance current subsidies & taxes (€),(SE605) Total subsidies - excluding on investments (€),(SE606) Total direct payments (€),(SE611) Compensatory payments/area payments (€),(SE612) Set aside premiums (€),(SE615) Total subsidies on livestock (€),(SE616) Subsidies dairying (€),(SE618) Subsidies sheep & goats (€),(SE621) Environmental subsidies (€),(SE622) LFA subsidies (€),(SE623) Other rural development payments (€),(SE624) Total support for rural development (€),(SE625) Subsidies on intermediate consumption (€),(SE626) Subsidies on external factors (€),(SE630) Decoupled payments (€),(SE631) Single Farm payment (€),(SE632) Single Area payment (€),(SE640) Additional aid (€),(SE650) Support_Art68 (€),(SE699) Other subsidies (€),(SE700) Total OGA output (€/farm),(SE720) Contractual work services (€),(SE725) Agritourism (€),(SE750) Total specific costs for OGA (€),(SE447) Agricultural land (€/farm),(SE462) Intangible assets (€/farm),(SE332) Veterinary expenses (€/farm),(SE765) Milk processing specific cost (€/farm),(SE766) Cows' milk processing specific cost (€/farm),(SE705) Processing of animals and animals' products (€/farm),(SE730) Other OGA output (€/farm),(SYS02) Farms represented (nb),national_milk_production_tonnes,Total agricultural area / country (ha),Total Dairy Grassland (ha),% Dairy grassland / Total utilised agricultural area (ha),Agricultrual Land Use,percentage_of_total_EU_milk_production,country_code,Component_0,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Predicated_Cluster,Predicated_Cluster_STR
2014,Malta,189.0,2.42,6694.53,2.04,5723.97,0.38,970.57,3.96,3.93,0.01,0.0,3.39,0.01,0.02,102.96,58.98,58.98,0.0,20.3,6794.74,6794.74,1156.17,219470.0,1.05,212155.0,2060.66,-4566.0,184110.0,0.81,1641.0,141.0,6141.0,209874.0,187015.0,160820.0,149.0,1545.63,149757.0,4766.0,7553.0,26195.0,6527.0,16782.0,1036.0,1849.0,11530.0,11329.0,4708.0,4277.0,0.0,0.0,0.0,0.0,5147.0,5147.0,0.0,0.0,5146.79,53959.0,42429.0,36247.0,17546.27,17972.18,1057304.0,1057452.0,986363.0,416197.0,423142.0,97071.0,49953.0,70941.0,41372.0,0.0,12018.0,29568.0,61885.0,59444.0,2441.0,995419.0,4553.0,1003201.0,22705.0,11175.0,51070.0,23723.0,0.02,21503.0,21503.0,20957.0,0.0,0.0,0.0,0.0,0.0,19.0,527.0,0.0,546.0,0.0,0.0,20957.0,20957.0,0.0,0.0,0.0,0.0,1052.0,0.0,0.0,129.0,55407.0,360787.0,3706.0,129.0,0.0,1052.0,0.0,102.0,40876.884050399996,403.92,0.0,0.0,0.9754406813230343,0.03474924423509499,MLT,-0.1510433524769299,-0.15769097569551374,-0.7980008449642286,0.07788071216163425,-0.4388696554622368,0.6626137089717512,0.6527154430300877,0.07788234149657014,-0.47111514015389283,0.20249686057958421,0.026127094283643043,-0.004882428569754411,0.07400808287650047,0.014194992983237632,0.1826330987373696,-0.17282046261981937,0.03351533023476918,-0.04588155015680601,-0.08373669134049062,-0.12114135760287488,-0.08021260834982015,-0.1019524661258992,-0.10989876533410889,0.033551321242152196,-0.0415305617985129,0.07344663311530461,0,0
2014,Netherlands,358.1,1.81,4164.32,1.58,3723.83,0.22,440.48,53.42,18.81,0.01,34.6,19.39,0.0,0.03,136.1,94.16,94.16,0.0,2.57,8033.12,8033.12,1156.17,393488.0,1.17,354470.0,2604.54,1083.0,329732.0,4.12,18400.0,58.0,19781.0,335231.0,236498.0,151824.0,8662.0,958.87,97450.0,15771.0,31726.0,84675.0,23225.0,16817.0,24699.0,19933.0,44794.0,53938.0,6714.0,16777.0,0.0,0.0,11069.0,80.0,-515.0,237.0,0.0,-751.0,92.18,167395.0,122601.0,68148.0,67829.56,43021.89,2938705.0,3113529.0,2523207.0,1984352.0,298092.0,134014.0,106745.0,415498.0,37757.0,14441.0,66517.0,363300.0,973365.0,913378.0,59987.0,1965340.0,-217989.0,1204777.0,114481.0,69687.0,107652.0,37209.0,0.01,10405.0,21395.0,24725.0,0.0,0.0,-6297.0,-6297.0,0.0,2521.0,0.0,135.0,2657.0,50.0,0.0,24582.0,24582.0,0.0,0.0,50.0,404.0,14704.0,4027.24,1304.66,6245.0,1852762.0,131559.0,8348.0,5357.0,5357.0,8366.0,1006.0,16812.0,12716572.913510399,898097.04,581695.2000000001,64.76974915761888,0.0059481322864620495,10.81029800265909,,1.1065746848574676,-1.2957212534234417,0.34697024923370645,0.38563984728755607,0.6440081623668081,-0.14777836879017237,0.6426684534244134,0.14865233451885274,0.1381936021673647,-0.0980967118650588,0.3608494945535726,-0.03454738938913665,0.315201764926813,0.12436558837193695,0.19207629137901325,0.11489608942109368,-0.15296276671017117,0.02035828182936313,-0.13259633914874747,-0.15877029447925284,0.09469272324977875,-0.022128106159175296,0.18658449704224328,0.14751936408969527,-0.20986816548123566,0.2083702019257876,0,0
2014,Austria,57.8,1.79,4041.58,1.76,3959.55,0.04,82.03,24.97,7.08,0.01,17.87,7.84,0.0,0.08,29.55,17.5,17.5,0.0,1.32,6738.46,6738.46,1156.17,78872.0,1.18,58229.0,1970.51,393.0,46628.0,2.06,18086.0,1520.0,3951.0,66995.0,45747.0,23323.0,1030.0,604.28,13544.0,3464.0,3926.0,22424.0,7222.0,5020.0,4155.0,6026.0,18099.0,3148.0,483.0,1496.0,0.0,0.0,1201.0,3656.0,-3063.0,523.0,0.0,-3586.0,1289.54,53419.0,35320.0,29109.0,19679.23,16569.33,479223.0,476580.0,392000.0,101040.0,191854.0,83612.0,15378.0,87222.0,11509.0,943.0,5659.0,74771.0,53680.0,53104.0,575.0,425543.0,11302.0,390607.0,22656.0,4557.0,44820.0,13916.0,0.03,20293.0,17838.0,7054.0,0.0,0.0,418.0,-222.0,0.0,0.0,4156.0,6005.0,10161.0,565.0,165.0,6003.0,6003.0,0.0,0.0,410.0,525.0,17619.0,1727.79,1825.45,2779.0,14902.0,10922.0,1700.0,29.0,26.0,406.0,4514.0,27248.0,3213167.2664,680382.5599999999,486921.76,71.56587905486585,0.003668524366644555,2.7314981731650247,AUT,-0.6598839556958115,0.0032658291444331534,0.07279315036170642,0.05802120553408785,0.2608759740023519,0.10880350113022838,-0.012570350632268142,-0.18877670623394804,0.033590427497525964,0.0064896274892051724,0.1705016669573798,0.04326880875158357,-0.04853274624430741,0.03248161823948078,-0.16628258149058175,-0.10556038524098589,0.031116304657805214,-0.20888770836185383,0.01036049816181742,-0.001595011175971561,0.07098720291418958,0.03744867912421896,-0.1259440883563873,-0.006062648467463198,0.0023845069120413637,0.12947765378867113,2,2
2014,Poland,37.3,1.78,4105.74,1.73,3990.71,0.05,115.03,21.44,13.27,0.01,8.17,5.55,0.02,0.05,24.87,16.1,16.1,0.0,1.79,5349.95,5349.95,1156.17,37609.0,1.31,32367.0,1301.51,713.0,26957.0,0.48,667.0,314.0,4112.0,28688.0,21318.0,14378.0,2584.0,401.26,8572.0,3789.0,1251.0,6940.0,2121.0,3107.0,1033.0,679.0,6132.0,1238.0,318.0,488.0,0.0,0.0,278.0,82.0,270.0,577.0,0.0,-307.0,431.36,22200.0,16068.0,15100.0,9007.27,8723.15,229861.0,226980.0,210572.0,106403.0,46714.0,42214.0,15185.0,19289.0,6092.0,7522.0,8767.0,5675.0,11927.0,9434.0,2493.0,217934.0,3025.0,132540.0,6209.0,77.0,20656.0,14628.0,0.06,5909.0,6105.0,4905.0,0.0,0.0,103.0,103.0,0.0,302.0,663.0,36.0,1000.0,196.0,0.0,4661.0,0.0,4661.0,0.0,139.0,109.0,609.0,87.82000000000001,477.7,114.0,95044.0,7623.0,861.0,4.0,4.0,5.0,24.0,100165.90620836,8627709.69770259,2147557.0291072386,818355.4537223012,38.106343283582085,0.000998809331220274,7.334374878117236,POL,-0.9610890303671616,0.04321171225069875,0.4318694801832513,-0.06609332876984472,-0.1405615931755592,-0.0994157673299386,-0.02791105701167325,0.005845837013339279,-0.26224732993863586,0.06775608842252497,0.10984611661566918,0.08968926620627106,0.08961902241482236,-0.10779755409069798,-0.07425947364057615,0.1082954071218969,0.07942047006524917,-0.11839419244470722,-0.051357709433890064,-0.00964299870664239,0.003162739021465034,-0.028828928635997324,-0.005053535200903932,-0.05456093562325535,0.03416926830031567,0.13320746205409495,2,2
2014,Portugal,102.4,1.73,3320.24,1.42,2721.95,0.31,598.3000000000002,18.21,7.61,0.5700000000000001,10.03,8.790000000000001,0.0,0.4,48.79,31.29,31.29,0.0,2.81,7456.75,7456.75,1156.17,99145.0,1.2,83704.0,1715.47,755.0,76403.0,0.0,836.0,364.0,11985.0,82895.0,71356.0,58124.0,3808.0,1041.04,44416.0,11881.0,6295.0,13231.0,4419.0,5874.0,1678.0,1261.0,6459.0,5079.0,2983.0,1699.0,0.0,0.0,724.0,-74.0,253.0,264.0,0.0,-11.0,1318.53,41157.0,34698.0,29871.0,20053.84,21016.34,164222.0,154857.0,133518.0,55434.0,16835.0,30590.0,30644.0,30704.0,8717.0,9239.0,10227.0,12748.0,9601.0,6061.0,3540.0,154621.0,7090.0,108801.0,13189.0,6729.0,33723.0,21885.0,0.13,13367.0,14165.0,11803.0,0.0,0.0,5652.0,4844.0,1.0,800.0,1540.0,0.0,2340.0,22.0,0.0,5627.0,5627.0,0.0,0.0,812.0,34.0,644.0,289.2,0.0,45.0,52743.0,0.0,2633.0,10.0,10.0,16.0,0.0,6205.0,1447761.1950375,112993.05,62236.149999999994,55.07962657880285,0.016116035455278004,1.2307348891471777,PRT,-0.6807722806607216,0.15965272764950908,-0.25352855078331005,0.09558810961708457,0.01083216526129797,-0.15413785667973082,-0.015992064426037962,-0.09406612807043986,0.07261023239402421,-0.27714144718668565,-0.1660730228049604,0.013640401377380125,-0.018465222441883825,-0.19560491696134027,0.12288462353746187,-0.2734393016339931,-0.1355968217084232,0.05759003285205756,0.05678550187481882,0.05282111352492449,0.13594365626055152,-0.052116179486735595,-0.020017777550571318,-0.03463489837511201,0.008114769407723852,0.0062105879441054345,2,2
2014,Romania,5.9,1.04,2602.65,0.9500000000000002,2365.75,0.09,236.89,4.26,1.88,0.01,2.37,0.98,0.0,0.0,4.75,3.59,3.59,0.0,1.12,3272.41,3272.41,1156.17,7364.0,1.66,5007.0,1054.66,-293.0,4381.0,3.05,1.0,562.0,1766.0,4437.0,3324.0,2226.0,202.0,353.8,1510.0,1049.0,97.0,1099.0,195.0,516.0,312.0,75.0,684.0,428.0,353.0,70.0,0.0,0.0,86.0,0.0,151.0,151.0,0.0,0.0,26.34,4743.0,4059.0,3782.0,3896.92,3878.28,24627.0,26344.0,20254.0,6961.0,8725.0,2331.0,2215.0,4373.0,230.0,844.0,1270.0,3299.0,46.0,29.0,17.0,24581.0,-1703.0,20311.0,-93.0,-777.0,3513.0,3630.0,0.15,703.0,789.0,733.0,0.0,0.0,202.0,145.0,0.0,3.0,36.0,19.0,57.0,1.0,0.0,515.0,0.0,515.0,0.0,114.0,13.0,322.0,0.0,0.0,12.0,5084.0,1799.0,51.0,12.0,12.0,322.0,0.0,207351.40008497,2435954.2745958827,883316.9643619722,491422.8182013789,55.633802816901415,0.00048227308790305373,2.070793114491995,ROU,-1.1870708963184273,0.3189942129142697,0.2608005790314811,-0.015665128770621085,0.14511914997769113,-0.43620199083871514,-0.10465746603728877,0.10503134774332208,-0.38767411450198924,0.1735712004861716,-0.09718864625329571,0.28467484192858095,0.21847945387112894,-0.3293567198811176,-0.13004911264071659,0.09893793940967376,0.18433857895348307,-0.07372535576165272,-0.08393143975637309,-0.2918213106240308,0.12914587304038372,0.18690797060784745,-0.018245673715002127,0.05286308627906964,0.00442491888265023,-0.06876253634639697,2,2
2014,Slovenia,48.6,1.77,3275.09,1.77,3261.66,0.01,13.42,15.92,5.34,0.12,10.45,6.17,0.0,0.0,24.6,15.52,15.52,0.0,1.73,5066.89,5066.89,1156.17,49715.0,1.07,33792.0,1373.84,153.0,27936.0,3.39,4141.0,844.0,9560.0,46643.0,33576.0,22621.0,1549.0,768.37,16403.0,9335.0,2336.0,10955.0,3632.0,4741.0,1254.0,1328.0,11984.0,1083.0,58.0,726.0,0.0,0.0,93.0,-447.0,427.0,726.0,0.0,-299.0,726.11,26514.0,14531.0,13874.0,8194.78,7856.6,330467.0,324811.0,302877.0,156420.0,82374.0,48290.0,15793.0,27590.0,9453.0,10747.0,11910.0,7389.0,8327.0,6058.0,2269.0,322140.0,3442.0,173310.0,13232.0,1248.0,23329.0,12834.0,0.04,10376.0,10916.0,5930.0,0.0,0.0,546.0,420.0,0.0,1089.0,1682.0,986.0,3756.0,898.0,0.0,5134.0,5134.0,0.0,0.0,797.0,581.0,4339.0,150.26,182.32,384.0,102465.0,0.0,868.0,95.0,95.0,283.0,137.0,5669.0,445799.57484320004,90250.48,59241.049999999996,65.64070351758794,0.01762871510489473,0.3789720930545409,SVN,-0.837619720360337,0.22902906118120567,-0.2003344110357398,-0.016581771859668783,0.24635187710773696,-0.12583315293088407,0.018126340365803354,-0.12817124432389296,-0.06365208560728551,0.019685522171821488,0.09504206429553214,-0.09142398088704444,-0.0412170226185142,0.005657458387275446,-0.037331690340351824,-0.10543712397654377,-0.08703673217923066,-0.09251000043263419,0.021409442864216692,-0.01097523341435077,-0.09269814286638763,0.020117641920975392,-0.04199581876786231,0.010258970131829517,0.03467687028395594,0.09750122359760514,2,2
2014,Slovakia,770.3000000000002,28.52,53784.34,0.5700000000000001,1220.39,27.94,52563.95,1012.17,450.04,0.76,561.37,964.56,2.33,2.33,402.02,219.73,219.73,0.0,0.5,6146.2,6146.2,1156.17,1076365.0,0.75,577676.0,1436.93,2610.0,478942.0,2.93,198469.0,8887.0,374736.0,1434649.0,926329.0,624779.0,39527.0,938.99,320492.0,197723.0,53993.0,301550.0,67265.0,147167.0,45627.0,41490.0,153665.0,354655.0,309242.0,28537.0,0.0,0.0,8623.0,0.0,5142.0,5142.0,0.0,0.0,7615.57,491979.0,338314.0,-11199.0,11863.99,4423.52,2202459.0,2173586.0,1549727.0,102416.0,932966.0,290527.0,155472.0,652731.0,106751.0,61930.0,296805.0,484050.0,541803.0,115202.0,426600.0,1660656.0,31993.0,2027048.0,128643.0,-25022.0,-24552.0,-157763.0,-0.07,341943.0,350566.0,249669.0,0.0,0.0,45308.0,42977.0,1516.0,12873.0,87942.0,82.0,100897.0,0.0,0.0,201162.0,0.0,201162.0,0.0,42939.0,3159.0,197542.0,23687.47,288.5,117772.0,101954.0,132.0,22081.0,1934.0,1305.0,5042.0,13322.0,233.93240736098,315926.7749190792,236779.3647585631,131322.63552023334,55.46202712982997,0.4274739063651428,0.2685678450572002,SVK,4.781191778426687,2.1271803551641755,0.47676583851985227,0.15164179216221343,-0.17378582834897308,-0.365575318788024,0.3220254294001646,-1.1166297724411125,-0.22303843528795597,0.27347406018573917,-0.23319919540999012,0.08361019448820484,0.4346465623447715,-0.240628877779234,0.2697649763823741,-0.06779386075214017,-0.2460623164000386,-0.0606894009352282,0.2380393107082676,-0.088359626856364,0.43457148207280516,-0.43837490365319987,0.2733642900736789,-0.2880281019282322,0.32088716296775727,0.34545166121939896,1,1
2014,Finland,158.5,2.11,4637.190000000001,1.74,3969.95,0.37,667.24,63.39,60.01,0.0,3.38,23.18,0.73,0.84,52.74,35.23,35.23,0.0,1.19,8847.800000000001,8847.800000000001,1156.17,195716.0,0.87,149634.0,2837.03,180.0,138415.0,2.05,8555.0,277.0,34772.0,226106.0,167541.0,100201.0,9018.0,1567.87,69205.0,34519.0,13456.0,67340.0,22899.0,13505.0,15465.0,15471.0,39481.0,19085.0,9803.0,5158.0,0.0,0.0,1268.0,0.0,2441.0,2441.0,0.0,0.0,4859.76,103421.0,63941.0,47298.0,30327.63,27221.36,623792.0,610979.0,511360.0,222618.0,148998.0,110866.0,27906.0,112433.0,11733.0,24224.0,37980.0,76475.0,201544.0,197570.0,3974.0,422249.0,-946.0,452447.0,51081.0,11600.0,86131.0,48780.0,0.08,75247.0,76515.0,41957.0,0.0,0.0,26474.0,25783.0,5.0,14374.0,17850.0,959.0,33182.0,128.0,189.0,12802.0,12802.0,0.0,0.0,1160.0,2453.0,4038.0,3394.53,305.86,776.0,190013.0,32646.0,2521.0,0.0,0.0,0.0,337.0,8369.0,2608684.2017860003,530510.91,28287.219999999998,5.33207130462218,0.01194885888397658,2.217630002040444,FIN,0.04205833164673579,0.026939468543313607,-0.42486341247743875,0.19835578259788514,-0.5530364660798068,0.14783395798613277,-0.07972897800448271,-0.06759275110865667,0.4521236542609958,-0.25168664278939085,0.3038177481579367,0.25683539778745224,-0.1775155556192867,-0.277599399815069,-0.05767469373959087,0.1264896559690499,-0.05368337341049087,-0.023967753031131054,0.031771368108828864,-0.06569384392115384,-0.06627045307100883,-0.028962936606731188,-0.05227300363135883,-0.09929530405534645,0.00345273501783687,0.010256367459629444,0,0
2014,Sweden,334.8,2.48,5568.72,1.71,4166.32,0.77,1402.4,134.02,113.37,0.03,20.62,82.96000000000001,0.0,1.22,126.84,76.34,76.34,0.0,1.22,8742.5,8742.5,1156.17,420759.0,0.9500000000000002,300246.0,2367.2,-635.0,264836.0,2.19,17435.0,49.0,90473.0,443285.0,327850.0,229466.0,9504.0,1617.79,176949.0,89948.0,28013.0,98384.0,28175.0,25550.0,23539.0,21120.0,55372.0,60063.0,30931.0,15607.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,159310.0,103938.0,43875.0,41989.5,25625.54,1270359.0,1185606.0,1065226.0,355837.0,368261.0,245952.0,95176.0,205133.0,43567.0,41722.0,55192.0,119844.0,514540.0,442390.0,72150.0,755819.0,108566.0,917208.0,71677.0,16305.0,95523.0,-150.0,0.0,66401.0,66541.0,39445.0,0.0,0.0,5641.0,5640.0,1.0,17397.0,8082.0,0.0,25479.0,0.0,1062.0,33795.0,33795.0,0.0,0.0,0.0,555.0,12758.0,12239.45,0.0,349.0,352370.0,3466.0,4575.0,0.0,0.0,19.0,453.0,4810.4571428571,3210510.882762829,644697.4662857086,99191.6262857134,15.385763318907625,0.02078804509223971,2.7292399941003884,SWE,0.833946115239231,-0.3270104748797622,-0.40275986765568744,-0.12238764894344305,-0.4509279195015957,0.06626002020364608,-0.09307900822466761,-0.09666006307459732,0.10356981957417277,-0.2532666524084413,0.10065645803296343,-0.03591531588099296,-0.11112181892706123,0.11513709123603381,-0.09108313594442742,-0.03095434291202823,0.0016880452515156705,-0.2827016104700246,0.0702976633680101,-0.2202835012769483,-0.024508227053505645,-0.10418238103855436,-0.03312692011627917,0.13089087125028484,0.049370406499290566,-0.04594007249072011,0,0
2015,Belgium,296.8,1.89,4914.52,1.84,4812.59,0.05,101.93,56.33,24.01,0.0,32.32,41.09,0.03,0.24,126.24,75.83,75.83,0.0,2.43,7453.04,7453.04,1156.17,220069.0,1.1,199519.0,1580.51,624.0,171063.0,1.5,3477.0,205.0,6691.0,199271.0,142444.0,99552.0,8692.0,631.54,59062.0,5915.0,18408.0,42892.0,13145.0,9598.0,16373.0,3776.0,34812.0,22014.0,1246.0,11385.0,0.0,0.0,2065.0,1098.0,2367.0,2792.0,0.0,-425.0,2106.17,99975.0,65163.0,45516.0,34483.22,24790.84,800758.0,789434.0,706959.0,337918.0,186719.0,94508.0,82609.0,93798.0,35369.0,3050.0,23873.0,55379.0,248659.0,234539.0,14120.0,552099.0,19389.0,500712.0,44274.0,9462.0,77530.0,26080.0,0.03,22351.0,23317.0,19351.0,0.0,0.0,1261.0,349.0,0.0,1284.0,450.0,276.0,2010.0,0.0,1409.0,18074.0,10061.0,0.0,0.0,0.0,563.0,5464.0,794.46,538.92,1155.0,313107.0,25381.0,8832.0,1056.0,1056.0,3237.0,893.0,4447.0,2513284.4111703997,250499.50999999998,143727.04,57.37617610509499,0.022487069934787496,2.136531094893044,BEL,0.002829807607608612,-0.24896592977334048,-0.13653776945669874,0.20948749725141555,0.2220785837754607,0.0812679120636483,0.004398492310961004,-0.15310075618149666,-0.17185191073408954,-0.11232997961699846,-0.02835404892728672,-0.13894111633429665,-0.03962022510674932,0.11885042931246283,0.13819796933564504,0.1790621453228297,-0.19672377317098716,-0.2146438208168035,-0.008578010172809729,0.03863585654063006,0.08547574927442839,-0.03485971818968792,0.048918633475963764,0.04062584854655589,0.04558078674906662,0.06380641234440385,0,0
2015,Bulgaria,29.6,2.22,4128.15,1.41,2624.12,0.81,1504.03,14.52,6.11,0.04,8.36,11.97,0.22,1.37,26.83,19.69,18.96,0.73,2.2,2854.21,2932.76,818.96,26122.0,1.0,21609.0,805.56,648.0,18060.0,0.38,23.0,481.0,3972.0,26079.0,18474.0,14212.0,485.0,471.06,11464.0,3418.0,1156.0,4262.0,1037.0,2004.0,348.0,874.0,3091.0,4514.0,2931.0,1078.0,0.0,0.0,90.0,1072.0,789.0,683.0,0.0,106.0,944.84,16498.0,13407.0,9683.0,6027.11,5926.76,62263.0,70179.0,43169.0,5820.0,10886.0,12008.0,13176.0,19094.0,2082.0,1878.0,3004.0,15134.0,12236.0,8196.0,4040.0,50027.0,-9246.0,59745.0,4893.0,1802.0,11267.0,7541.0,0.12,8851.0,7869.0,6544.0,0.0,0.0,2702.0,1550.0,67.0,289.0,302.0,34.0,625.0,650.0,0.0,2169.0,0.0,983.0,0.0,0.0,1599.0,967.0,1.09,0.0,401.0,5312.0,29.0,469.0,401.0,392.0,966.0,0.0,11060.551065966,621596.2771678391,160599.2014778263,92466.20691147575,57.57575757575757,0.009034914163009318,0.5224203492999603,BGR,-1.0054790064195336,0.39755671782888047,-0.10662300179117702,0.03230220523252886,0.2750489356761124,-0.253125419073817,-0.06506142154820088,0.015451279514677117,-0.2124446700359634,0.0786475328810038,-0.0586737309497159,-0.02287920924164933,0.07084830819374595,-0.06072238218791051,0.04602075331303045,0.021404431178473734,-0.1701188733635908,0.08386764727393896,0.09973298801639513,-0.0036454010595174434,-0.14754191311361564,0.12598976183384705,-0.013729476154361419,0.010219703441084459,0.03920588673740852,0.14772655052033262,2,2
2015,Czechia,589.4,13.7,28406.83,1.56,3589.98,12.13,24816.85,363.73,217.91,0.04,145.78,302.9000000000001,0.12,0.28,251.07,136.64,136.64,0.0,1.03,7233.46,7233.46,1156.17,619257.0,0.82,370701.0,1476.51,-1049.0,291473.0,10.84,75780.0,411.0,117432.0,753431.0,481989.0,306994.0,24628.0,772.07,164459.0,90412.0,27744.0,174996.0,70959.0,60728.0,11717.0,31591.0,82726.0,188715.0,156080.0,21911.0,0.0,0.0,2384.0,0.0,19872.0,19872.0,0.0,0.0,19871.98,323418.0,240692.0,71849.0,17574.07,25449.09,1298604.0,1291445.0,926037.0,136743.0,431648.0,226828.0,130286.0,372567.0,66912.0,52742.0,127743.0,252913.0,479944.0,315564.0,164379.0,818660.0,14622.0,1167990.0,91939.0,9212.0,142004.0,407102.0,0.31,186150.0,188534.0,140814.0,0.0,0.0,18863.0,18034.0,5.0,18628.0,17639.0,71.0,36338.0,6853.0,2153.0,71400.0,0.0,46228.0,0.0,0.0,49157.0,74621.0,24098.55,3062.7,43072.0,129561.0,1096.0,12643.0,7164.0,7164.0,12487.0,29982.0,751.0,742273.3607744,273161.23000000004,109480.78,40.0791796112501,0.13315579227696403,0.6238433572650117,CZE,2.3596916739295724,0.7160235020230735,0.21922987517868625,1.6732097520263465,0.35019022996293203,0.11914973830129169,-0.32950211789716777,0.9336614799312593,-0.18854263363880375,0.1505356877972914,0.06479771202893934,-0.1844162836606448,-0.10999613194710041,-0.10961560978773138,0.23195037521568496,0.10720919642529415,-0.17000898648513557,0.037849833207228095,-0.019556085841242875,0.01652336437724661,-0.09687891143091383,-0.06298502191954791,-0.11480581993029854,-0.07744581841033031,0.024333650934634257,-0.09491078049158273,1,1
